county_name,reg_voters,likely_dems,likely_repubs,dnc_precinct_id,van_precinct_id,van_precinct_name
Harris,5639,3318,788,582417,953002,0712
Harris,0,0,0,582419,951938,0103
Harris,1993,1257,131,582423,952463,0162
Harris,1,0,0,582443,954601,0053
Harris,2704,1550,159,582452,952575,0275
Harris,7315,5802,299,582454,952634,0336
Harris,745,460,18,582455,952469,0168
Harris,1873,1190,39,582457,952877,0583
Harris,1623,358,559,582485,952826,0532
Harris,4272,2444,722,582502,952788,0493
Harris,2992,2050,36,582509,952587,0288
Harris,0,0,0,582511,956595,0205
Harris,0,0,0,582516,956753,0024
Harris,8,0,0,582529,954613,0065
Harris,0,0,0,582537,956327,0323
Harris,2463,1283,195,582542,952729,0432
Harris,8112,3355,1753,582563,952372,0071
Harris,0,0,0,582567,953885,06-3
Harris,3617,2630,196,582577,952843,0549
Harris,1,0,0,582578,950062,0048
Harris,3165,1066,858,582583,952742,0445
Harris,0,0,0,582599,954430,002c
Harris,2416,1576,79,582610,952876,0582
Harris,3074,776,968,582618,952689,0391
Harris,3128,1399,465,582634,952471,0170
Harris,2,0,0,58317,,
Harris,2,0,0,58321,,
Harris,0,0,0,58322,,
Harris,3,0,0,58636,,
Harris,2580,940,514,586531,952355,0054
Harris,4562,2776,489,586538,952331,0030
Harris,4537,3154,172,586552,952953,0660
Harris,2456,962,541,586555,952309,0008
Harris,5359,2717,959,586568,952811,0517
Harris,6121,3262,1286,586578,953021,0731
Harris,6362,3983,542,586579,952943,0649
Harris,1420,852,34,586582,952900,0606
Harris,2159,582,884,586595,952527,0227
Harris,2472,504,1087,586624,952936,0642
Harris,2011,1131,111,586630,952873,0579
Harris,3319,1965,257,586650,952310,0009
Harris,4833,2271,888,586652,952359,0058
Harris,1357,431,550,586658,953014,0724
Harris,3897,1859,811,586659,952662,0364
Harris,0,0,0,586666,956397,0431
Harris,0,0,0,58667,,
Harris,22,12,0,586670,953134,0865
Harris,0,0,0,586674,956306,0277
Harris,3201,2101,119,586687,952365,0064
Harris,6720,1122,3733,586690,952398,0097
Harris,2939,773,1002,586691,952392,0091
Harris,2,0,0,58790,,
Harris,384,215,19,588439,953118,0846
Harris,7764,3506,1996,588472,953087,0804
Harris,5152,1425,2076,588473,952795,0500
Harris,3436,2058,53,588483,952386,0085
Harris,3242,740,1371,588490,952794,0499
Harris,2704,1264,404,588497,952401,0100
Harris,5108,2141,813,588499,952844,0550
Harris,3399,911,1358,588502,952759,0464
Harris,2557,1164,443,588515,952592,0293
Harris,1978,1163,83,588518,952687,0389
Harris,3291,1953,236,588522,952509,0208
Harris,4483,595,2333,588524,952764,0469
Harris,467,295,43,588537,953023,0733
Harris,3391,2263,61,588559,952576,0276
Harris,3109,1116,794,588587,952603,0304
Harris,2013,1202,157,588588,952665,0367
Harris,5713,2308,1477,588597,952761,0466
Harris,4339,2618,371,588602,952511,0211
Harris,1,0,0,588603,950163,0004
Harris,1359,402,395,588605,953018,0728
Harris,1196,764,18,588609,952502,0201
Harris,1,0,0,588623,954599,0051
Harris,1,0,0,588632,956297,0263
Harris,4768,969,2336,588639,952774,0479
Harris,2087,653,682,588652,952357,0056
Harris,620,328,120,588660,953041,0753
Harris,2462,1437,235,588665,952706,0409
Harris,6248,2697,1006,588666,952800,0505
Harris,4558,970,2052,588667,952383,0082
Harris,1992,1282,41,588673,952690,0392
Harris,5695,988,2939,588679,952972,0682
Harris,2207,1331,145,588682,953028,0738
Harris,4172,773,2131,588688,953140,0874
Harris,2444,1281,153,588691,952492,0191
Harris,5707,3367,707,588699,952894,0600
Harris,1,0,0,59038,,
Harris,0,0,0,59178,,
Harris,1,0,0,59179,,
Harris,3,0,0,59296,,
Harris,1,0,0,59297,,
Harris,265,184,8,593998,1142752,0449
Harris,5670,582,3174,594635,952823,0529
Harris,9,0,0,594646,950164,0005
Harris,978,311,148,594647,952341,0040
Harris,1650,1026,58,594674,952462,0161
Harris,6205,853,3621,594676,952717,0420
Harris,7887,5304,415,594684,953044,0757
Harris,2598,1810,126,594685,953131,0861
Harris,3349,2283,172,594692,952397,0096
Harris,2393,934,518,594701,952586,0287
Harris,3221,2056,310,594718,953121,0849
Harris,2267,931,513,594731,952595,0296
Harris,147,81,4,594738,952822,0528
Harris,0,0,0,594739,954433,003b
Harris,3296,573,1829,594740,952798,0503
Harris,3265,2228,277,594751,953119,0847
Harris,1459,415,315,594762,953038,0750
Harris,0,0,0,594768,954420,0001d
Harris,3024,2021,196,594771,952482,0181
Harris,27,21,1,594792,953110,0833
Harris,2624,1533,123,594793,952547,0247
Harris,3473,2201,307,594794,952620,0321
Harris,757,430,90,594798,953090,0808
Harris,3077,2077,51,594811,952552,0252
Harris,1840,1213,78,594813,952370,0069
Harris,4385,2720,89,594821,952459,0158
Harris,8,0,0,59578,,
Harris,3,0,0,59616,,
Harris,3594,1783,590,596549,952714,0417
Harris,2853,1969,86,596552,952677,0379
Harris,1721,960,122,596555,952485,0184
Harris,2384,356,1241,596577,952352,0051
Harris,989,595,102,596579,952983,0693
Harris,2040,441,840,596580,952385,0084
Harris,1336,792,42,596586,952594,0295
Harris,3620,664,1672,596587,953006,0716
Harris,2978,244,1877,596599,953016,0726
Harris,416,271,37,596600,952973,0683
Harris,4008,901,1775,596605,952807,0513
Harris,3116,1101,754,596609,953000,0710
Harris,5421,1406,2255,596611,953123,0851
Harris,614,233,169,596638,953019,0729
Harris,0,0,0,596640,953188,0120
Harris,1,0,0,596648,956806,0162
Harris,7857,4477,561,596660,952853,0559
Harris,7294,4511,862,596663,952604,0305
Harris,1871,1122,151,596669,952322,0021
Harris,1195,758,89,596670,952820,0526
Harris,6415,1981,3022,596671,952744,0447
Harris,1382,965,51,596672,952878,0584
Harris,4355,877,1988,596691,952558,0258
Harris,4822,1742,1755,596697,952974,0684
Harris,2816,1428,489,596707,952770,0475
Harris,7102,1633,3649,596711,952412,0111
Harris,4873,2809,649,596713,952891,0597
Harris,902,485,86,596718,952998,0708
Harris,2,0,0,59808,,
Harris,0,0,0,598429,949698,0001b
Harris,5466,3866,398,598455,953059,0773
Harris,5218,3182,388,598460,952394,0093
Harris,6276,457,4512,598465,952930,0636
Harris,783,523,25,598467,952992,0702
Harris,2761,920,691,598472,952985,0695
Harris,3372,1805,183,598474,953089,0807
Harris,3033,867,1163,598485,952989,0699
Harris,6,0,1,598488,953124,0852
Harris,5437,1944,1522,598508,952812,0518
Harris,2951,2053,93,598533,952618,0319
Harris,457,247,58,598535,952743,0446
Harris,3479,887,1029,598540,952520,0220
Harris,3563,1407,1180,598548,953074,0789
Harris,0,0,0,598553,956599,0309
Harris,5326,2277,1250,598561,952570,0270
Harris,5381,1837,1636,598571,952934,0640
Harris,2583,1653,143,598578,952311,0010
Harris,1432,358,624,598580,952422,0121
Harris,1,0,0,598587,951862,3130
Harris,1824,1210,51,598591,952832,0538
Harris,557,328,53,598596,952829,0535
Harris,5145,1729,1777,598611,953083,0800
Harris,1,0,0,59890,,
Harris,4951,552,3273,600344,952427,0126
Harris,103,32,22,600353,953138,0872
Harris,6936,4309,337,600360,952941,0647
Harris,2292,1467,55,600387,952472,0171
Harris,6776,1738,2792,600412,953010,0720
Harris,4364,934,2089,600413,952831,0537
Harris,6011,3334,367,600421,952858,0564
Harris,2125,590,875,600424,953048,0761
Harris,1587,931,159,600439,952508,0207
Harris,3178,2136,156,600442,952551,0251
Harris,181,87,7,600444,953061,0775
Harris,3878,2299,242,600445,952850,0556
Harris,4851,1280,1925,600459,952961,0669
Harris,1,0,0,600469,951863,3132
Harris,2816,1459,338,600483,952418,0117
Harris,0,0,0,600500,955539,1117
Harris,7457,4758,813,602253,953042,0755
Harris,1725,1142,57,602264,952642,0344
Harris,5970,1369,2495,602274,952534,0234
Harris,4711,2491,616,602283,952556,0256
Harris,3547,502,1749,602287,952933,0639
Harris,5622,3796,401,602288,952899,0605
Harris,5054,1154,2210,602289,952964,0672
Harris,857,446,151,602294,952991,0701
Harris,2988,1889,68,602307,952659,0361
Harris,3243,1661,465,602311,953015,0725
Harris,1,0,0,602312,953094,
Harris,7404,2059,2584,602322,952804,0509
Harris,1893,489,849,602324,952896,0602
Harris,2765,560,1315,602347,952683,0385
Harris,1529,591,337,602353,953030,0740
Harris,2787,1563,231,602368,952403,0102
Harris,2703,1729,178,602380,952454,0153
Harris,3514,1924,370,602382,952600,0301
Harris,2355,1787,91,602405,952653,0355
Harris,3611,1415,789,602412,952956,0663
Harris,792,516,47,602413,952395,0094
Harris,6048,2805,937,602415,952912,0618
Harris,1,0,0,602445,952020,0461
Harris,1,0,0,60346,,
Harris,0,0,0,60350,,
Harris,4,0,0,60352,,
Harris,1,0,0,60592,,
Harris,4600,2174,885,606282,952601,0302
Harris,5192,1741,1435,606287,952329,0028
Harris,0,0,0,606288,954148,0010
Harris,2184,1025,445,606302,952342,0041
Harris,2944,1863,51,606304,952593,0294
Harris,4212,1144,1639,606331,952925,0631
Harris,0,0,0,606351,952035,0492
Harris,4560,3145,283,606361,952801,0506
Harris,7368,1413,3603,606364,952420,0119
Harris,3747,2716,198,606378,952946,0652
Harris,7805,4821,440,606407,952835,0541
Harris,3117,1195,807,606429,952568,0268
Harris,5312,1477,1960,606430,952736,0439
Harris,2781,429,1516,606431,952884,0590
Harris,2762,1775,144,606437,952889,0595
Harris,0,0,0,60647,,
Harris,0,0,0,60768,,
Harris,3408,1306,780,608190,952582,0282
Harris,4011,1618,705,608194,952353,0052
Harris,6862,2604,1504,608195,952778,0483
Harris,4458,691,2365,608200,952906,0612
Harris,4710,1615,1306,608211,952654,0356
Harris,3276,916,1100,608214,952574,0274
Harris,5904,2993,683,608230,952583,0284
Harris,933,556,92,608236,953065,0780
Harris,4285,3148,182,608244,952988,0698
Harris,322,142,29,608258,952970,0680
Harris,1621,911,154,608260,953105,0827
Harris,28,14,2,608266,953127,0855
Harris,1496,789,81,608278,952402,0101
Harris,3584,1824,398,608281,952572,0272
Harris,4467,2364,359,608289,952746,0450
Harris,3347,2298,81,608297,952879,0585
Harris,2065,1154,133,608304,953071,0786
Harris,6623,1616,2953,608308,952350,0049
Harris,2421,598,1032,608309,952693,0395
Harris,2986,820,1212,608311,952799,0504
Harris,2277,1010,420,608313,953005,0715
Harris,4133,1549,771,608315,953077,0793
Harris,2800,1249,545,608322,952447,0146
Harris,480,254,33,608325,953084,0801
Harris,2770,1711,125,608330,952727,0430
Harris,6113,1849,2497,608379,953008,0718
Harris,0,0,0,608393,956243,0164
Harris,3548,1743,481,608394,952449,0148
Harris,2600,1508,303,608397,952784,0489
Harris,3241,1287,671,608404,952597,0298
Harris,4,0,0,60954,,
Harris,4719,2592,674,610099,952757,0462
Harris,5351,2744,831,610112,952697,0399
Harris,2167,1458,47,610117,953101,0822
Harris,1,0,0,610123,956319,0314
Harris,1,0,0,610128,956790,0010
Harris,0,0,0,610135,949551,4074
Harris,1,0,0,610140,952024,0467
Harris,1896,817,252,610142,952318,0017
Harris,2665,1775,52,610154,952539,0239
Harris,0,0,0,610155,949738,0016
Harris,0,0,0,610167,950406,0103
Harris,5331,893,2645,610187,952391,0090
Harris,1186,269,673,610189,952918,0624
Harris,2030,1264,39,610195,952465,0164
Harris,2752,835,535,610197,953036,0748
Harris,2995,1679,316,610198,952749,0453
Harris,2797,571,1250,610201,952959,0667
Harris,4781,3179,157,610211,952457,0156
Harris,2151,1309,69,610225,952503,0202
Harris,1,0,0,610230,954630,0082
Harris,885,483,67,610237,952730,0433
Harris,2999,2020,51,610261,952537,0237
Harris,4221,2657,136,610285,952519,0219
Harris,2422,1246,338,610287,952950,0657
Harris,0,0,0,610296,956579,0204
Harris,2,0,0,610303,956602,0312
Harris,0,0,0,610310,956887,0463
Harris,4215,1641,901,610312,952810,0516
Harris,5090,2911,319,610322,952441,0140
Harris,2369,599,1058,610327,952605,0306
Harris,6548,3441,932,610328,952806,0512
Harris,483,284,37,610339,953111,0835
Harris,3189,2101,208,610343,952406,0105
Harris,3257,2465,145,610344,952968,0678
Harris,3497,947,1042,610351,953020,0730
Harris,1,0,0,610367,953710,0068
Harris,3207,1902,343,610371,952783,0488
Harris,4868,1440,1746,610378,952396,0095
Harris,2580,1179,729,610385,952718,0421
Harris,0,0,0,61381,,
Harris,5,0,0,61385,,
Harris,3,0,0,61386,,
Harris,0,0,0,61556,,
Harris,0,0,0,61559,,
Harris,2,0,0,6161,,
Harris,0,0,0,61816,,
Harris,0,0,0,61917,,
Harris,6,0,0,61920,,
Harris,0,0,0,61968,,
Harris,1,0,0,61971,,
Harris,1,0,0,62025,,
Harris,4,0,0,62026,,
Harris,6546,1671,2541,620592,952545,0245
Harris,2455,1179,110,620605,952859,0565
Harris,1981,1451,55,620611,952451,0150
Harris,3907,2447,270,620617,953103,0824
Harris,6997,1976,2134,620625,952773,0478
Harris,195,26,5,620632,953085,0802
Harris,2443,1677,109,620645,952416,0115
Harris,4151,1871,703,620646,952360,0059
Harris,4446,1096,1421,620660,952314,0013
Harris,1396,859,79,620670,952504,0203
Harris,1281,383,355,620677,952997,0707
Harris,5337,1999,1392,620685,952945,0651
Harris,3583,2402,268,620687,953133,0864
Harris,4569,1171,1962,620695,952475,0174
Harris,4165,2469,380,620697,952851,0557
Harris,4112,1963,653,620709,952702,0404
Harris,4845,1117,1896,620716,952969,0679
Harris,3408,2274,76,620723,952750,0454
Harris,4662,3439,309,620727,952664,0366
Harris,4645,2757,388,620744,952819,0525
Harris,5511,2313,597,620746,952648,0350
Harris,1991,906,123,620747,952621,0322
Harris,1953,1373,84,620772,952591,0292
Harris,2489,1280,360,620774,953043,0756
Harris,2423,1313,240,620775,952598,0299
Harris,6,0,0,62243,,
Harris,3383,1871,152,622500,952849,0555
Harris,3169,1639,434,622505,952566,0266
Harris,2391,1303,369,622511,953114,0840
Harris,3767,1203,1230,622519,952698,0400
Harris,4308,2783,94,622521,952481,0180
Harris,0,0,0,622525,956255,0211
Harris,4297,2455,584,622528,952881,0587
Harris,1670,1148,71,622538,952670,0372
Harris,6515,2166,1423,622544,952713,0416
Harris,151,81,28,622547,952971,0681
Harris,1220,717,111,622548,952529,0229
Harris,1,0,0,622552,951815,2088
Harris,3914,2264,333,622555,952381,0080
Harris,6765,3015,1585,622578,952947,0654
Harris,3081,2013,148,622596,952366,0065
Harris,758,423,29,622604,953136,0869
Harris,3015,1176,840,622610,952429,0128
Harris,3415,1506,533,622631,952400,0099
Harris,5875,1170,2675,622635,952780,0485
Harris,6767,3946,659,622639,952636,0338
Harris,1033,564,86,622641,953098,0818
Harris,3096,695,1285,622652,952431,0130
Harris,235,37,24,622654,952612,0313
Harris,0,0,0,622664,956410,0448
Harris,3493,2534,103,622669,952949,0656
Harris,6894,1256,3873,622672,952599,0300
Harris,2206,1164,356,622678,952435,0134
Harris,4442,2325,561,622688,952339,0038
Harris,1171,459,220,622697,952313,0012
Harris,4953,783,2758,622707,952754,0459
Harris,2945,322,1559,622710,953047,0760
Harris,3616,522,2112,622713,953088,0805
Harris,1,0,0,62329,,
Harris,4613,1390,1435,632973,952928,0634
Harris,0,0,0,633016,956159,0156
Harris,1007,669,99,633025,953139,0873
Harris,7321,2842,2284,633041,952613,0314
Harris,1,0,0,633043,955343,0007
Harris,7522,4827,479,633052,953096,0814
Harris,6593,5305,298,633058,952924,0630
Harris,5041,815,2539,633060,952631,0333
Harris,5094,3595,168,633061,952585,0286
Harris,7603,3229,2143,633070,952686,0388
Harris,3378,1854,354,633073,952495,0194
Harris,470,198,121,633092,953104,0826
Harris,2219,1445,170,633099,952379,0078
Harris,4128,2722,88,633108,952498,0197
Harris,3054,1234,621,633115,952581,0281
Harris,2405,1363,201,633116,952628,0329
Harris,5543,1446,2020,633120,952779,0484
Harris,4643,2463,441,633125,952335,0034
Harris,2595,1302,240,633128,952424,0123
Harris,6437,1019,3465,633138,952649,0351
Harris,5595,2519,1146,633140,952883,0589
Harris,2894,2011,176,633145,952641,0343
Harris,58,32,3,633155,953026,0736
Harris,0,0,0,633184,949753,0031
Harris,285,159,7,633191,953055,0769
Harris,4343,1709,1153,633204,952963,0671
Harris,0,0,0,633206,949776,0054
Harris,0,0,0,64154,,
Harris,3779,1288,1367,660928,1239908,0885
Harris,0,0,0,66393,,
Harris,0,0,0,66687,,
Harris,2,0,0,66710,,
Harris,1,0,0,66779,,
Harris,2,0,0,66810,,
Harris,0,0,0,66813,,
Harris,8,0,0,66814,,
Harris,1,0,0,66815,,
Harris,3,0,0,66843,,
Harris,0,0,0,66928,,
Harris,2,0,0,66930,,
Harris,2,0,0,66959,,
Harris,3,0,0,67725,,
Harris,1,0,0,67854,,
Harris,3,0,0,67857,,
Harris,1,0,0,67885,,
Harris,0,0,0,67940,,
Harris,3646,2013,630,679835,1239902,0879
Harris,577,363,29,682140,1239907,0884
Harris,1,0,0,68410,,
Harris,6248,3865,1002,689961,1239900,0877
Harris,5814,1585,2832,692946,1239899,0876
Harris,7042,5278,444,692949,1239906,0883
Harris,1809,311,1057,693591,1239901,0878
Harris,9505,6695,940,706285,1239904,0881
Harris,0,0,0,70735,,
Harris,2,0,0,70759,,
Harris,5270,2605,1234,708568,1239898,0875
Harris,1,0,0,70905,,
Harris,2,0,0,71159,,
Harris,1,0,0,71212,,
Harris,3,0,0,71244,,
Harris,0,0,0,71245,,
Harris,5632,3825,658,713287,1239905,0882
Harris,0,0,0,71341,,
Harris,2,0,0,71342,,
Harris,2,0,0,71346,,
Harris,1,0,0,71538,,
Harris,0,0,0,71801,,
Harris,3522,708,1818,719823,1239903,0880
Harris,0,0,0,72093,,
Harris,0,0,0,72164,,
Harris,0,0,0,72291,,
Harris,1,0,0,72293,,
Harris,0,0,0,72356,,
Harris,2,0,0,72362,,
Harris,1,0,0,72426,,
Harris,3,0,0,72780,,
Harris,0,0,0,73040,,
Harris,0,0,0,73213,,
Harris,5,0,0,73241,,
Harris,2,0,0,73245,,
Harris,0,0,0,73275,,
Harris,2,0,0,73276,,
Harris,1,0,0,73277,,
Harris,1,0,0,73330,,
Harris,3,0,0,73367,,
Harris,3,0,0,73373,,
Harris,2,0,0,73725,,
Harris,0,0,0,74024,,
Harris,1,0,0,74025,,
Harris,1,0,0,74545,,
Harris,0,0,0,74553,,
Harris,2,0,0,74611,,
Harris,1,0,0,74614,,
Harris,0,0,0,74869,,
Harris,1,0,0,75103,,
Harris,1,0,0,75280,,
Harris,4,0,0,75344,,
Harris,1,0,0,75532,,
Harris,1,0,0,75792,,
Harris,2,0,0,76121,,
Harris,0,0,0,76424,,
Harris,0,0,0,76510,,
Harris,2,0,0,76573,,
Harris,0,0,0,76594,,
Harris,2,0,0,76639,,
Harris,0,0,0,76674,,
Harris,3,0,0,76706,,
Harris,2,0,0,76707,,
Harris,1,0,0,76711,,
Harris,0,0,0,76922,,
Harris,1,0,0,76954,,
Harris,2,0,0,76993,,
Harris,1,0,0,77380,,
Harris,2,0,0,77439,,
Harris,0,0,0,77476,,
Harris,2,0,0,77600,,
Harris,5,0,0,77601,,
Harris,0,0,0,77749,,
Harris,5,0,0,77958,,
Harris,0,0,0,78395,,
Harris,0,0,0,78396,,
Harris,1,0,0,78486,,
Harris,2,0,0,78491,,
Harris,3,0,0,78587,,
Harris,3,0,0,78723,,
Harris,5,0,0,78726,,
Harris,0,0,0,78808,,
Harris,1,0,0,78812,,
Harris,1,0,0,78888,,
Harris,1,0,0,78958,,
Harris,5,0,0,78962,,
Harris,1,0,0,79096,,
Harris,3,0,0,79098,,
Harris,2,0,0,79353,,
Harris,2,0,0,79599,,
Harris,0,0,0,79882,,
Harris,0,0,0,79915,,
Harris,0,0,0,79976,,
Harris,0,0,0,80264,,
Harris,0,0,0,80403,,
Harris,0,0,0,80404,,
Harris,0,0,0,80405,,
Harris,1,0,0,80505,,
Harris,3,0,0,8053,,
Harris,1,0,0,80661,,
Harris,3,0,0,80794,,
Harris,0,0,0,80916,,
Harris,2,0,0,81066,,
Harris,3,0,0,81067,,
Harris,1,0,0,81068,,
Harris,1,0,0,81714,,
Harris,2,0,0,81716,,
Harris,1,0,0,81885,,
Harris,5,0,0,82101,,
Harris,3,0,0,82159,,
Harris,1,0,0,82262,,
Harris,1,0,0,82710,,
Harris,3,0,0,82785,,
Harris,1,0,0,82822,,
Harris,0,0,0,82823,,
Harris,0,0,0,83304,,
Harris,1,0,0,83378,,
Harris,2,0,0,83379,,
Harris,1,0,0,83478,,
Harris,0,0,0,83597,,
Harris,0,0,0,83599,,
Harris,2,0,0,83761,,
Harris,1,0,0,83895,,
Harris,3,0,0,83897,,
Harris,0,0,0,83899,,
Harris,1,0,0,83900,,
Harris,0,0,0,84032,,
Harris,0,0,0,84035,,
Harris,0,0,0,84167,,
Harris,2,0,0,84169,,
Harris,1,0,0,84199,,
Harris,1,0,0,84231,,
Harris,3,0,0,84232,,
Harris,2,0,0,84314,,
Harris,0,0,0,84317,,
Harris,1,0,0,84448,,
Harris,1,0,0,85305,,
Harris,1,0,0,85386,,
Harris,0,0,0,85708,,
Harris,0,0,0,85745,,
Harris,2,0,0,85934,,
Harris,3,0,0,86093,,
Harris,2,0,0,86096,,
Harris,1,0,0,86099,,
Harris,2,0,0,86220,,
Harris,3,0,0,86221,,
Harris,0,0,0,86393,,
Harris,1,0,0,86464,,
Harris,2,0,0,86591,,
Harris,1,0,0,86969,,
Harris,1,0,0,87188,,
Harris,3,0,0,87316,,
Harris,1,0,0,87394,,
Harris,0,0,0,87445,,
Harris,0,0,0,87476,,
Harris,4,0,0,87479,,
Harris,0,0,0,87559,,
Harris,5,0,0,87929,,
Harris,1,0,0,90195,,
Harris,0,0,0,90279,,
Harris,1,0,0,90280,,
Harris,0,0,0,90344,,
Harris,0,0,0,90379,,
Harris,3,0,0,90602,,
Harris,1,0,0,90659,,
Harris,0,0,0,91202,,
Harris,1,0,0,91463,,
Harris,0,0,0,91766,,
Harris,0,0,0,91923,,
Harris,0,0,0,92255,,
Harris,0,0,0,92508,,
Harris,1,0,0,92511,,
Harris,2,0,0,92646,,
Harris,0,0,0,92647,,
Harris,3,0,0,92649,,
Harris,3,0,0,92738,,
Harris,1,0,0,92739,,
Harris,0,0,0,92742,,
Harris,2,0,0,92904,,
Harris,2,0,0,93073,,
Harris,2,0,0,93074,,
Harris,0,0,0,93467,,
Harris,1,0,0,93468,,
Harris,1,0,0,93521,,
Harris,1,0,0,93522,,
Harris,0,0,0,93991,,
Harris,0,0,0,94191,,
Harris,3,0,0,94546,,
Harris,0,0,0,94937,,
Harris,0,0,0,94991,,
Harris,1,0,0,95023,,
Harris,1227,484,253,950528,1709611,0886
Harris,705,317,126,950529,1709612,0887
Harris,1,0,0,95053,,
Harris,252,150,31,950530,1709613,0889
Harris,2981,1413,426,950531,1709614,0890
Harris,1889,855,295,950532,1709615,0891
Harris,1888,1102,227,950533,1709616,0892
Harris,9,6,0,950534,1709617,0893
Harris,1065,534,176,950535,1709618,0895
Harris,2209,1130,340,950536,1709619,0896
Harris,2588,1044,757,950537,1709620,0897
Harris,2426,1464,462,950538,1709621,0898
Harris,1459,536,568,950539,1709622,0899
Harris,18,7,4,950540,1709623,0900
Harris,3791,1426,1036,950541,1709624,0902
Harris,3166,593,1845,950542,1709625,0903
Harris,8,5,0,950543,1709626,0904
Harris,1191,746,178,950544,1709627,0905
Harris,35,16,13,950545,1709628,0906
Harris,276,189,16,950546,1709629,0907
Harris,24,18,3,950547,1709630,0909
Harris,316,211,36,950548,1709631,0910
Harris,830,177,335,950549,1709632,0911
Harris,1895,682,632,950550,1709633,0912
Harris,210,116,14,950551,1709634,0914
Harris,4066,719,2594,950552,1709635,0916
Harris,181,99,9,950553,1709636,0917
Harris,73,4,0,950554,1709637,0918
Harris,102,25,48,950556,1709639,0920
Harris,75,61,4,950557,1709640,0921
Harris,4521,1027,2548,950558,1709641,0923
Harris,1454,394,679,950559,1709642,0926
Harris,2187,936,687,950560,1709643,0927
Harris,9,8,0,950561,1709644,0928
Harris,788,597,20,950562,1709645,0930
Harris,144,65,43,950563,1709646,0931
Harris,1042,628,108,950564,1709647,0933
Harris,83,43,5,950565,1709648,0934
Harris,77,46,9,950566,1709649,0935
Harris,132,74,16,950567,1709650,0936
Harris,391,250,18,950568,1709651,0938
Harris,2,1,0,950569,1709652,0939
Harris,37,25,0,950570,1709653,0940
Harris,1233,464,297,950571,1709654,0941
Harris,195,55,83,950572,1709655,0942
Harris,905,597,72,950573,1709656,0943
Harris,5,0,0,950574,1709657,0944
Harris,21,19,0,950575,1709658,0945
Harris,22,17,2,950576,1709659,0946
Harris,1005,457,247,950577,1709660,0947
Harris,265,125,63,950578,1709661,0949
Harris,409,288,35,950579,1709662,0951
Harris,87,34,26,950580,1709663,0952
Harris,121,5,0,950581,1709664,0953
Harris,8567,1937,5012,950582,1709665,0955
Harris,1,0,0,950583,1709666,0956
Harris,689,528,56,950584,1709667,0957
Harris,1464,1119,94,950585,1709668,0958
Harris,2117,1624,194,950586,1709669,0960
Harris,2746,2228,132,950587,1709670,0961
Harris,227,127,24,950588,1709671,0962
Harris,980,593,171,950589,1709672,0963
Harris,5846,2313,2143,950590,1709673,0964
Harris,465,99,192,950591,1709674,0965
Harris,1874,1149,164,950592,1709675,0966
Harris,253,151,29,950593,1709676,0967
Harris,2557,1901,255,950594,1709677,0968
Harris,741,595,12,950595,1709678,0969
Harris,1227,835,41,950596,1709679,0970
Harris,23,0,0,950597,1709680,0971
Harris,3,1,0,950598,1709681,0972
Harris,1347,534,461,950599,1709682,0973
Harris,29,0,0,950600,1709683,0974
Harris,223,100,59,950601,1709684,0975
Harris,995,399,249,950602,1709685,0976
Harris,1026,609,101,950603,1709686,0977
Harris,26,0,0,950604,1709687,0978
Harris,1,0,0,950605,1709688,0979
Harris,1561,423,735,950606,1709689,0980
Harris,6442,1342,3863,950607,1709690,0982
Harris,312,114,70,950608,1709691,0983
Harris,370,222,19,950609,1709692,0984
Harris,415,174,100,950610,1709693,0985
Harris,714,483,45,950611,1709694,0986
Harris,1442,1133,55,950612,1709695,0987
Harris,151,17,92,950613,1709696,0988
Harris,3,0,0,950614,1709697,0989
Harris,95,41,14,950615,1709698,0990
Harris,5,2,1,950616,1709699,0991
Harris,1403,642,316,950617,1709700,0992
Harris,51,0,0,950618,1709701,0993
Harris,282,203,25,950619,1709702,0994
Harris,2403,1854,110,950620,1709703,0995
Harris,893,368,253,950621,1709704,0996
Harris,2824,1762,156,950622,1709705,0997
Harris,99,23,43,950623,1709706,0998
Harris,3,0,0,950624,1709707,0999
Harris,554,378,32,950625,1709708,1000
Harris,2145,1491,149,950626,1709709,1001
Harris,2398,1534,156,950627,1709710,1002
Harris,1,0,0,950628,1709711,
Harris,925,398,234,950629,1709712,1004
Harris,1,0,0,950630,1709713,1006
Harris,2503,1682,266,950631,1709714,1007
Harris,1449,213,967,950632,1709715,1008
Harris,1280,1012,105,950634,1709717,1010
Harris,41,19,9,950635,1709718,1011
Harris,2145,1562,183,950636,1709719,1012
Harris,5,0,0,950637,1709720,1013
Harris,6,0,0,950638,1709721,1014
Harris,3,0,0,950639,1709722,1015
Harris,173,0,0,950640,1709723,1016
Harris,19,0,0,950641,1709724,1017
Harris,34,0,0,950642,1709725,1018
Harris,346,0,0,950643,1709726,1019
Harris,2,0,0,950645,1709728,1021
Harris,38,0,0,950646,1709729,1022
Harris,202,0,0,950647,1709730,1023
Harris,28,0,0,950648,1709731,1024
Harris,2,0,0,950649,1709732,1025
Harris,96,0,0,950651,1709734,1029
Harris,49,0,0,950652,1709735,1030
Harris,63,0,0,950653,1709736,1031
Harris,35,0,0,950654,1709737,1032
Harris,1,0,0,950655,1709738,1034
Harris,36,0,0,950656,1709739,1035
Harris,40,0,0,950657,1709740,1036
Harris,3,0,0,950658,1709741,1037
Harris,61,0,0,950659,1709742,1038
