county_name,reg_voters,lowdem,uncertain,persuasion,highdem,dnc_precinct_id,van_precinct_id,van_precinct_name
Harris,3290,1489,109,124,605,491913,953135,0868
Harris,336,25,10,10,57,491917,953117,0845
Harris,4433,1217,156,222,692,491925,952564,0264
Harris,5554,1517,467,146,1297,491937,952839,0545
Harris,2760,148,78,26,166,491946,952364,0063
Harris,1776,448,142,35,306,491957,952723,0426
Harris,0,0,0,0,0,491958,955054,0019
Harris,1,0,0,0,0,491973,953128,0857
Harris,2887,1180,90,79,575,491979,952382,0081
Harris,3173,649,129,179,546,491991,952909,0615
Harris,467,156,34,7,65,491992,953004,0714
Harris,2372,171,92,60,368,491996,952768,0473
Harris,2450,1050,18,19,471,492008,952751,0455
Harris,1,0,0,0,0,49237,,
Harris,1,0,0,0,0,49331,,
Harris,0,0,0,0,0,49336,,
Harris,3725,232,178,94,500,495898,952737,0440
Harris,5141,1458,317,46,715,495904,952890,0596
Harris,1710,769,36,42,326,495913,952824,0530
Harris,1369,533,25,15,293,495922,952550,0250
Harris,3746,1126,175,54,644,495938,952629,0330
Harris,7826,1953,762,151,1396,495942,952404,0103
Harris,3879,462,267,65,536,495953,952951,0658
Harris,3108,951,47,48,968,495956,952437,0136
Harris,2513,297,107,163,642,495966,952514,0214
Harris,3,0,0,0,0,495971,956608,0418
Harris,1890,518,104,133,397,495975,952560,0260
Harris,2801,1060,43,34,680,495981,952423,0122
Harris,25,0,0,0,0,495982,,
Harris,2955,1230,25,32,806,495987,952792,0497
Harris,6022,2247,208,293,1375,507645,952908,0614
Harris,2718,428,199,109,846,507646,952376,0075
Harris,1,0,0,0,0,507659,956239,0156
Harris,5222,869,214,365,1405,507664,952483,0182
Harris,3320,980,137,174,519,507673,952842,0548
Harris,4855,2101,42,58,1174,507683,952369,0068
Harris,1,0,0,0,0,511478,951814,2081
Harris,1773,696,70,44,434,511479,952762,0467
Harris,6291,788,426,70,593,511485,952685,0387
Harris,2887,1030,45,33,713,511490,952496,0195
Harris,4129,509,241,65,556,511503,952775,0480
Harris,3218,374,160,150,535,511511,952790,0495
Harris,1194,545,7,15,230,511525,952452,0151
Harris,2468,1083,92,37,386,511528,952489,0188
Harris,5565,2435,136,86,1532,511537,952651,0353
Harris,5268,597,255,78,813,511557,952882,0588
Harris,6364,1192,357,374,1000,511559,952938,0644
Harris,1784,743,17,20,230,511562,952326,0025
Harris,3431,327,129,223,984,511588,952434,0133
Harris,3315,1360,39,43,841,511595,952458,0157
Harris,2280,958,66,49,498,511608,952837,0543
Harris,0,0,0,0,0,513556,956261,0218
Harris,3831,903,200,170,613,513571,952414,0113
Harris,1636,691,15,16,313,513573,952530,0230
Harris,2432,654,51,19,241,513575,952640,0342
Harris,5056,455,232,64,481,513576,952776,0481
Harris,1276,616,86,15,112,513595,952667,0369
Harris,1,0,0,0,0,513598,952183,0014
Harris,0,0,0,0,0,513599,954611,0063
Harris,4200,960,216,128,1404,513602,952361,0060
Harris,3463,657,111,211,536,513617,952466,0165
Harris,1,0,0,0,0,51526,,
Harris,4367,1523,193,123,626,515550,952610,0311
Harris,3455,365,131,165,403,515556,952841,0547
Harris,3099,193,119,38,435,515564,952712,0415
Harris,1467,359,130,15,109,515576,952442,0141
Harris,5536,1102,197,400,871,515587,952704,0407
Harris,2293,1139,29,25,242,515590,952995,0705
Harris,4414,1874,135,89,783,515604,952921,0627
Harris,1352,569,47,38,313,515608,952666,0368
Harris,669,280,3,7,183,515609,952669,0371
Harris,5166,798,168,386,882,515611,952944,0650
Harris,5225,275,191,94,579,515624,952978,0688
Harris,4521,131,79,42,319,515627,952898,0604
Harris,5178,605,184,437,1058,517528,952505,0204
Harris,3862,1868,91,65,586,517535,952330,0029
Harris,3351,1501,119,55,896,517563,952907,0613
Harris,2869,703,190,70,509,517564,952480,0179
Harris,1148,451,55,24,160,517565,952695,0397
Harris,4501,1390,175,153,1249,517589,952507,0206
Harris,1083,434,12,11,215,517590,952461,0160
Harris,0,0,0,0,0,517594,949874,035b
Harris,5657,2496,267,73,928,517601,952782,0487
Harris,3349,242,162,35,239,517616,952766,0471
Harris,2022,220,111,32,141,517620,952765,0470
Harris,0,0,0,0,0,517621,956276,0237
Harris,3259,1344,78,41,653,517628,952624,0325
Harris,0,0,0,0,0,517629,953675,0033
Harris,331,10,2,0,2,517632,952926,0632
Harris,3620,752,206,192,534,517637,952426,0125
Harris,2722,456,144,217,574,523430,952478,0177
Harris,4038,166,124,49,299,523439,952965,0673
Harris,3966,1860,77,122,1435,523472,952630,0332
Harris,6011,1742,307,274,1036,523475,952351,0050
Harris,0,0,0,0,0,523477,952191,0107
Harris,3742,1508,47,83,1059,523485,952584,0285
Harris,4113,1969,77,44,595,523508,952656,0358
Harris,3766,1466,78,63,779,523524,952323,0022
Harris,2512,1051,22,32,448,523526,952348,0047
Harris,3269,1281,27,33,913,523530,952433,0132
Harris,3596,1358,22,31,1176,525485,952571,0271
Harris,3078,1213,38,32,669,525492,952493,0192
Harris,5944,429,267,117,770,525507,953058,0772
Harris,3633,805,216,144,976,525511,952834,0540
Harris,4549,665,304,138,1627,525516,952358,0057
Harris,4956,1185,444,99,711,525524,952645,0347
Harris,0,0,0,0,0,527509,951861,3122
Harris,0,0,0,0,0,527514,956318,0312
Harris,5514,480,245,130,685,527521,952565,0265
Harris,4035,1858,89,86,799,527524,952380,0079
Harris,1153,606,14,18,116,527527,952923,0629
Harris,266,127,14,3,41,527537,953082,0799
Harris,5938,1659,189,335,1039,527541,952937,0643
Harris,5415,703,273,85,368,527546,952711,0414
Harris,428,220,14,11,59,527557,952488,0187
Harris,3771,691,159,248,915,531405,952524,0224
Harris,0,0,0,0,0,531411,954589,0041
Harris,3737,426,163,76,592,531418,953033,0745
Harris,5013,1151,490,71,963,531420,952333,0032
Harris,4640,1679,160,59,815,531426,952860,0566
Harris,461,167,22,6,34,531429,952407,0106
Harris,7674,1321,408,212,1255,531443,952430,0129
Harris,2988,195,120,66,546,531451,952393,0092
Harris,3993,1117,146,84,1102,531453,952710,0413
Harris,2632,1127,66,50,806,531455,953007,0717
Harris,6484,2432,267,86,1342,531461,952852,0558
Harris,2731,1056,43,47,891,531474,952700,0402
Harris,3118,1176,112,52,483,533357,952596,0297
Harris,0,0,0,0,0,533360,952163,0016
Harris,5,0,0,0,0,533366,952029,0484
Harris,3090,234,129,64,405,533379,952573,0273
Harris,4278,573,222,51,456,533383,952813,0519
Harris,5752,2104,208,315,1081,533387,952758,0463
Harris,6008,1470,564,69,651,533389,952752,0456
Harris,4363,1779,67,81,1196,533394,952448,0147
Harris,1,0,0,0,0,533398,951966,0222
Harris,259,61,10,4,104,533399,953122,0850
Harris,4474,1660,126,103,1335,533401,952328,0027
Harris,2095,300,121,24,269,533407,952647,0349
Harris,3716,348,121,220,910,533410,952517,0217
Harris,1873,214,65,136,473,533413,952477,0176
Harris,2733,1299,22,30,619,533422,952699,0401
Harris,3174,1113,176,94,505,533429,952904,0610
Harris,5678,1036,482,175,1494,533430,952387,0086
Harris,1,0,0,0,0,533431,,
Harris,1579,563,56,27,250,533442,952724,0427
Harris,1,0,0,0,0,533445,956347,0347
Harris,4598,496,188,227,767,533449,952910,0616
Harris,3936,185,161,105,643,533454,952417,0116
Harris,3797,318,180,78,676,533459,953011,0721
Harris,0,0,0,0,0,533494,956425,0002
Harris,7836,3401,281,143,1423,533502,953051,0765
Harris,3069,281,139,96,473,533519,952734,0437
Harris,2376,1090,72,33,375,533530,952705,0408
Harris,4353,2052,116,92,718,533531,952453,0152
Harris,2246,917,13,13,521,533532,952446,0145
Harris,1584,711,29,25,312,533535,952854,0560
Harris,3239,1317,145,176,762,533552,953075,0790
Harris,4363,381,238,170,1013,533557,952745,0448
Harris,6342,523,310,76,648,533564,952415,0114
Harris,2761,1140,82,75,697,533569,952637,0339
Harris,4309,1835,136,73,512,533584,952673,0375
Harris,3069,1545,86,68,526,533590,952408,0107
Harris,700,172,28,21,213,533594,953081,0798
Harris,1105,395,21,8,171,533597,952499,0198
Harris,1461,577,6,23,296,533618,952343,0042
Harris,4883,1832,51,57,1701,533622,952617,0318
Harris,87,34,5,3,10,533636,953097,0816
Harris,4228,932,286,124,1279,533638,952302,0001
Harris,4657,1786,107,79,617,533639,952861,0567
Harris,3899,211,76,120,391,533649,952747,0451
Harris,2609,259,91,132,760,537287,952315,0014
Harris,2512,1247,68,56,314,537292,952633,0335
Harris,3289,688,244,91,593,537305,952771,0476
Harris,5699,887,332,131,1102,537313,952733,0436
Harris,3870,1538,180,64,815,537314,952996,0706
Harris,0,0,0,0,0,537317,951786,1114
Harris,1244,466,32,28,352,537327,953130,0859
Harris,5881,917,316,294,1221,537333,952444,0143
Harris,0,0,0,0,0,537340,951833,3004
Harris,2989,1007,133,58,607,537342,952674,0376
Harris,2414,1030,71,48,303,537343,952627,0328
Harris,5078,205,145,55,481,537370,952846,0552
Harris,5004,1019,555,62,950,537383,952869,0575
Harris,6035,2833,167,135,755,537386,952728,0431
Harris,3075,758,269,39,384,537408,952579,0279
Harris,2389,368,168,59,711,537413,952304,0003
Harris,3287,1464,119,64,549,537415,952708,0411
Harris,6087,1295,574,164,1585,537416,952334,0033
Harris,0,0,0,0,0,53765,,
Harris,3,0,0,0,0,53881,,
Harris,6909,1320,444,443,1073,539417,952897,0603
Harris,2555,328,75,125,329,539429,952609,0310
Harris,887,393,44,14,81,539432,952821,0527
Harris,675,330,14,7,72,539434,953037,0749
Harris,9629,4296,324,158,2368,539436,952346,0045
Harris,8164,1479,546,489,1864,541333,952533,0233
Harris,303,40,39,6,50,541334,953099,0819
Harris,5026,2428,161,91,794,541339,952557,0257
Harris,1463,735,55,18,187,541354,953064,0779
Harris,23,0,0,0,0,541356,956598,0208
Harris,0,0,0,0,0,541357,956380,0406
Harris,809,324,24,21,145,541374,953072,0787
Harris,6176,1238,284,91,773,541377,952611,0312
Harris,1943,1002,47,30,262,541379,952720,0423
Harris,1,0,0,0,0,541382,955247,0003
Harris,2301,253,75,122,469,541386,952614,0315
Harris,3124,1413,129,62,383,541388,952548,0248
Harris,5841,1266,361,57,861,541401,952914,0620
Harris,1,0,0,0,0,541403,955272,0007
Harris,0,0,0,0,0,541411,956284,0247
Harris,3857,1608,28,39,892,541415,952540,0240
Harris,263,132,4,8,35,541439,953092,0810
Harris,2485,910,16,20,840,541449,952405,0104
Harris,2190,789,70,68,419,541459,952588,0289
Harris,1689,569,17,19,416,541460,952494,0193
Harris,2926,1245,69,52,667,541461,952363,0062
Harris,5513,1089,374,390,1005,541463,952903,0609
Harris,2189,934,55,47,423,541467,952607,0308
Harris,6077,2620,61,93,1751,541477,953012,0722
Harris,2491,403,138,69,587,541502,952374,0073
Harris,6116,2728,238,104,1220,541506,952803,0508
Harris,6205,1296,243,400,941,541518,952421,0120
Harris,2563,1034,37,26,592,541524,952626,0327
Harris,2421,672,52,47,786,541547,953120,0848
Harris,1,0,0,0,0,54157,,
Harris,0,0,0,0,0,541581,951860,3113
Harris,1561,576,13,10,320,541589,952874,0580
Harris,7,0,0,0,0,541599,956600,0310
Harris,711,306,25,14,136,541600,953060,0774
Harris,1975,461,228,28,385,541601,952833,0539
Harris,3025,1361,68,56,764,541604,952455,0154
Harris,2,0,0,0,0,54280,,
Harris,552,210,11,15,126,543347,952497,0196
Harris,5500,2488,163,212,1194,543366,952763,0468
Harris,5355,2132,251,86,971,543382,952679,0381
Harris,0,0,0,0,0,543388,954458,0020
Harris,3681,789,265,116,1187,543399,952338,0037
Harris,4727,2481,98,54,377,543407,953078,0794
Harris,248,50,10,2,25,543408,953107,0829
Harris,0,0,0,0,0,543412,956252,0208
Harris,972,429,11,14,198,543423,952856,0562
Harris,1939,636,70,107,328,543427,952915,0621
Harris,2,0,0,0,0,543445,950031,0017
Harris,6557,2357,335,117,1416,543451,952661,0363
Harris,424,186,5,6,75,543453,952838,0544
Harris,1,0,0,0,0,543454,953908,0119
Harris,12,6,0,0,1,543456,953116,0844
Harris,3538,1495,29,30,832,543459,952905,0611
Harris,1653,299,78,58,390,543472,952590,0291
Harris,7483,3132,386,217,1770,543477,952830,0536
Harris,1851,690,63,38,383,543479,952460,0159
Harris,3008,509,213,74,973,543482,952796,0501
Harris,0,0,0,0,0,543485,954603,0055
Harris,0,0,0,0,0,543489,951964,0220
Harris,3135,1426,88,39,571,543490,952885,0591
Harris,3681,1401,129,74,587,543509,952681,0383
Harris,2015,273,153,91,702,543516,952306,0005
Harris,1570,244,130,13,210,543521,952680,0382
Harris,2158,799,69,55,332,543529,952567,0267
Harris,1977,930,54,77,391,543536,952886,0592
Harris,3564,656,272,208,610,543537,953046,0759
Harris,677,350,29,22,51,543562,953056,0770
Harris,2,0,0,0,0,54370,,
Harris,1,0,0,0,0,54411,,
Harris,1,0,0,0,0,54505,,
Harris,2,0,0,0,0,54670,,
Harris,4799,274,173,88,547,547128,952655,0357
Harris,5013,395,239,52,822,547137,952927,0633
Harris,824,40,36,27,156,547150,952740,0443
Harris,5883,1605,249,110,1000,547151,952805,0510
Harris,4256,2027,75,120,804,547175,952368,0067
Harris,0,0,0,0,0,547185,949029,0306
Harris,5676,2299,231,98,919,547202,952715,0418
Harris,4687,723,287,39,469,547214,952855,0561
Harris,7828,3657,185,125,1166,547226,952814,0520
Harris,933,380,43,9,93,547229,952902,0608
Harris,12,0,0,0,0,547231,950170,0011
Harris,4815,246,156,71,395,547233,952857,0563
Harris,10918,1945,715,667,2297,547237,952450,0149
Harris,4239,1077,153,273,798,547247,952815,0521
Harris,1821,839,46,41,370,549140,952967,0677
Harris,3767,1318,125,99,868,549152,952521,0221
Harris,3722,1280,145,76,657,549157,952793,0498
Harris,3835,385,146,282,1088,549179,952316,0015
Harris,0,0,0,0,0,549182,956270,0228
Harris,4665,333,186,76,586,549183,952606,0307
Harris,2747,856,106,126,236,549190,953057,0771
Harris,4011,215,132,40,335,549246,952994,0704
Harris,5513,1016,335,323,773,549262,952960,0668
Harris,3393,394,196,225,615,551144,952977,0687
Harris,2682,1147,28,42,709,551154,952516,0216
Harris,6285,995,506,66,730,551156,952880,0586
Harris,4252,244,184,89,491,551175,952513,0213
Harris,5081,287,163,66,508,551179,952955,0662
Harris,2740,952,69,61,844,551186,952327,0026
Harris,5237,500,242,77,716,551187,952563,0263
Harris,2888,1246,25,32,630,551189,952536,0236
Harris,1932,898,38,21,270,551198,953100,0821
Harris,1574,700,44,29,300,551205,952635,0337
Harris,6047,1793,270,91,1238,551214,952384,0083
Harris,2999,178,105,151,456,551224,952569,0269
Harris,6291,543,279,98,788,551226,952668,0370
Harris,3287,1457,79,83,697,551229,952531,0231
Harris,6493,1732,585,87,1251,551233,953035,0747
Harris,1757,399,33,23,765,551237,952663,0365
Harris,1310,545,21,10,337,551248,952308,0007
Harris,4006,1686,66,48,1073,551252,952870,0576
Harris,4433,660,315,78,811,551258,952411,0110
Harris,0,0,0,0,0,55265,,
Harris,1,0,0,0,0,55317,,
Harris,1330,508,15,11,403,553172,952875,0581
Harris,3073,1291,100,126,569,553177,952922,0628
Harris,6573,2080,283,73,1224,553183,952523,0223
Harris,4510,191,101,34,259,553190,952399,0098
Harris,4258,147,117,70,410,553192,952962,0670
Harris,5313,1421,309,98,804,553195,952866,0572
Harris,2026,997,58,51,335,553197,952561,0261
Harris,3,0,0,0,0,55320,,
Harris,2723,1029,72,76,577,553207,952312,0011
Harris,0,0,0,0,0,553215,956331,0328
Harris,2705,1095,76,88,730,553225,952373,0072
Harris,2736,1041,67,70,647,553226,952486,0185
Harris,0,0,0,0,0,553241,951908,0005
Harris,4088,1863,94,60,777,553260,952957,0664
Harris,1958,869,40,51,361,553267,952639,0341
Harris,2984,942,141,77,473,553270,952622,0323
Harris,0,0,0,0,0,55410,,
Harris,1,0,0,0,0,55479,,
Harris,0,0,0,0,0,555143,956344,0343
Harris,1908,278,63,130,527,555150,952319,0018
Harris,1411,127,63,19,114,555172,952389,0088
Harris,3628,1615,132,64,471,555175,952541,0241
Harris,0,0,0,0,0,555180,954823,0070
Harris,2808,1037,25,27,883,555197,952694,0396
Harris,2494,547,160,133,510,555199,952864,0570
Harris,4007,1424,116,152,738,555210,952847,0553
Harris,5091,1591,182,96,811,555213,952321,0020
Harris,6068,726,396,116,894,555214,953024,0734
Harris,372,156,7,13,100,555219,953112,0836
Harris,2446,95,68,21,263,555227,953106,0828
Harris,2248,89,63,20,137,555229,952990,0700
Harris,3152,745,277,40,628,555242,952317,0016
Harris,84,40,10,6,21,555272,953108,0830
Harris,0,0,0,0,0,555275,956247,0203
Harris,0,0,0,0,0,555279,956372,0377
Harris,5675,400,291,80,563,555287,952781,0486
Harris,5766,846,341,344,1520,555293,952501,0200
Harris,3230,1031,157,204,657,555302,952979,0689
Harris,6380,660,295,101,1030,555303,952756,0461
Harris,1,0,0,0,0,555305,952184,0015
Harris,0,0,0,0,0,555314,956211,0111
Harris,0,0,0,0,0,55532,,
Harris,7480,2229,440,124,1352,555324,952939,0645
Harris,4184,1739,132,74,620,555332,953017,0727
Harris,5380,322,245,120,607,555333,952638,0340
Harris,6044,681,294,83,703,555337,952808,0514
Harris,5562,847,194,352,1100,555359,952456,0155
Harris,7033,2889,259,393,1689,555360,952892,0598
Harris,3318,174,103,44,288,555381,952958,0665
Harris,589,212,7,6,131,555402,953129,0858
Harris,1,0,0,0,0,555423,948879,0004
Harris,0,0,0,0,0,555424,948819,0018
Harris,2295,209,86,159,616,555430,952701,0403
Harris,6521,953,533,106,1742,555437,952678,0380
Harris,5524,967,417,79,906,555439,952546,0246
Harris,0,0,0,0,0,555443,956395,0429
Harris,2550,1016,29,33,520,555446,952439,0138
Harris,5816,1156,374,325,1116,555479,952999,0709
Harris,3447,1629,49,49,776,555494,952526,0226
Harris,2193,499,173,55,281,555498,952691,0393
Harris,4095,1961,116,70,309,555503,952802,0507
Harris,5402,292,172,73,538,555519,952500,0199
Harris,0,0,0,0,0,555526,956316,0309
Harris,1,0,0,0,0,555532,949747,0025
Harris,2171,320,152,34,208,555534,953040,0752
Harris,4281,1165,230,215,755,555535,952544,0244
Harris,5317,1087,427,88,714,555541,952935,0641
Harris,3124,1417,91,63,378,555542,952643,0345
Harris,0,0,0,0,0,55814,,
Harris,4708,284,174,75,446,559120,952929,0635
Harris,4497,437,203,139,707,559128,952735,0438
Harris,688,274,10,5,153,559130,952709,0412
Harris,5341,545,206,285,900,559140,953086,0803
Harris,1875,708,70,33,302,559149,953113,0839
Harris,68,9,7,1,6,559163,953027,0737
Harris,0,0,0,0,0,559165,956259,0216
Harris,4,1,0,0,0,559187,952644,0346
Harris,0,0,0,0,0,56016,,
Harris,5672,677,337,67,710,561196,952772,0477
Harris,5680,420,235,106,730,561197,952474,0173
Harris,2418,1022,63,54,381,561200,952580,0280
Harris,2401,1042,17,26,512,561213,952867,0573
Harris,1027,518,26,19,258,561221,953068,0783
Harris,6648,788,439,128,1021,561227,953050,0764
Harris,6432,1685,297,356,863,561249,952562,0262
Harris,2634,282,95,217,568,561255,952479,0178
Harris,4289,1332,283,58,532,561274,953029,0739
Harris,0,0,0,0,0,561279,956232,0148
Harris,5221,1344,390,440,1098,561281,953070,0785
Harris,2334,394,81,194,517,561285,952871,0577
Harris,2439,313,179,72,892,561293,952305,0004
Harris,589,271,8,22,131,561301,953052,0766
Harris,154,35,9,1,21,561308,953053,0767
Harris,1,0,0,0,0,561309,952070,0042
Harris,5791,2176,186,258,1197,561315,952911,0617
Harris,2770,742,165,69,470,561339,953003,0713
Harris,1524,610,56,11,217,561341,952632,0334
Harris,4093,1814,40,38,757,561352,952332,0031
Harris,3577,296,133,39,210,561376,952428,0127
Harris,3,0,0,0,0,56291,,
Harris,1,0,0,0,0,56292,,
Harris,2,0,0,0,0,56299,,
Harris,2126,181,100,57,300,563124,952738,0441
Harris,2111,179,112,99,529,563133,952490,0189
Harris,2871,448,176,38,271,563135,952646,0348
Harris,1721,718,69,50,349,563138,953079,0795
Harris,0,0,0,0,0,563141,952080,0009
Harris,348,134,14,10,94,563147,953093,0811
Harris,3164,1283,28,32,694,563155,952553,0253
Harris,3800,1563,84,84,791,563178,952347,0046
Harris,1253,247,104,34,148,563184,953034,0746
Harris,6182,600,280,116,955,563195,952913,0619
Harris,1318,450,31,21,359,563200,952325,0024
Harris,6429,1027,487,124,983,563215,952948,0655
Harris,5073,1948,191,63,651,563227,952726,0429
Harris,3044,611,261,65,665,563234,952303,0002
Harris,3733,1522,33,33,759,563236,952932,0638
Harris,4964,1005,232,286,702,563239,952817,0523
Harris,4151,555,165,210,554,563243,952413,0112
Harris,1057,409,44,36,203,563252,952625,0326
Harris,28,15,0,0,2,563257,952336,0035
Harris,4329,371,227,61,541,563265,952769,0474
Harris,1252,470,57,15,269,563280,952707,0410
Harris,2463,1243,66,44,344,563308,952554,0254
Harris,1800,417,148,19,176,563330,952827,0533
Harris,1867,441,126,55,532,563335,952467,0166
Harris,3470,1220,174,192,633,563337,952984,0694
Harris,1174,505,15,17,256,565025,952487,0186
Harris,0,0,0,0,0,565039,955296,0020
Harris,5445,2525,78,63,541,565051,952657,0359
Harris,3822,1262,162,113,693,565056,952578,0278
Harris,4579,263,189,138,663,565061,952608,0309
Harris,2417,339,99,150,370,565079,952731,0434
Harris,1539,580,10,21,385,565082,952445,0144
Harris,0,0,0,0,0,565093,951792,2023
Harris,2826,1107,62,48,483,565096,952848,0554
Harris,4545,1688,139,90,1075,565097,952987,0697
Harris,3623,1533,33,58,1094,565100,952836,0542
Harris,3523,1202,90,77,989,565104,952888,0594
Harris,4580,773,387,137,1360,565108,952354,0053
Harris,2,0,0,0,0,565110,950169,0010
Harris,3811,300,131,179,500,565117,952816,0522
Harris,4210,1645,119,92,914,565120,952464,0163
Harris,4842,338,218,55,425,565146,952982,0692
Harris,2481,246,152,50,303,565148,952676,0378
Harris,5,0,0,0,4,565152,953137,0871
Harris,1169,432,50,31,181,565153,952722,0425
Harris,0,0,0,0,0,565166,956343,0342
Harris,224,5,0,0,3,565175,952378,0077
Harris,1,0,0,0,0,565190,956804,0152
Harris,5515,1445,286,64,972,565201,952760,0465
Harris,3121,1162,122,74,651,565218,952345,0044
Harris,4166,373,214,37,496,565243,952684,0386
Harris,0,0,0,0,0,566935,951718,0008
Harris,6053,1880,221,269,785,566944,952525,0225
Harris,2740,1231,21,38,574,566959,952538,0238
Harris,5165,2048,214,118,895,566970,953066,0781
Harris,3714,202,119,51,352,566987,953054,0768
Harris,5330,245,162,80,518,566991,952739,0442
Harris,587,246,10,10,97,566992,952868,0574
Harris,258,126,2,4,41,566999,953126,0854
Harris,0,0,0,0,0,567012,956512,0033
Harris,5375,356,224,48,562,567036,952980,0690
Harris,0,0,0,0,0,567039,950167,0008
Harris,3051,1314,94,53,748,567041,952432,0131
Harris,4910,1936,38,69,1278,567060,952719,0422
Harris,2641,389,126,68,532,567062,952919,0625
Harris,2778,90,70,39,238,567068,952840,0546
Harris,180,7,1,0,1,567084,953073,0788
Harris,2212,166,102,24,204,567086,952589,0290
Harris,5273,611,448,76,539,567087,952828,0534
Harris,3296,1072,27,27,1023,567096,952559,0259
Harris,3772,1291,169,210,856,567098,953080,0796
Harris,670,238,5,16,242,567114,952543,0243
Harris,1,0,0,0,0,56755,,
Harris,2,0,0,0,0,56758,,
Harris,1,0,0,0,0,56788,,
Harris,0,0,0,0,0,56887,,
Harris,1,0,0,0,0,56888,,
Harris,2366,602,175,44,316,570767,953009,0719
Harris,1780,388,64,114,295,570769,952721,0424
Harris,4463,224,140,27,357,570772,952675,0377
Harris,2870,1077,112,51,313,570790,952542,0242
Harris,5699,2022,401,142,1153,570791,952887,0593
Harris,2772,301,141,85,500,570803,953032,0744
Harris,2578,186,100,91,557,570806,952872,0578
Harris,1564,575,32,19,330,570808,952349,0048
Harris,6640,1399,434,440,1262,570814,952863,0569
Harris,3140,317,191,52,467,570820,953067,0782
Harris,3251,878,69,47,748,572773,952785,0490
Harris,4551,514,180,184,691,572779,952942,0648
Harris,3241,291,126,228,794,572791,952484,0183
Harris,4437,735,249,53,358,572800,952549,0249
Harris,2521,1092,72,39,583,572803,953076,0792
Harris,2131,955,27,33,471,572807,952535,0235
Harris,4821,482,236,94,885,572808,952732,0435
Harris,3790,1300,118,79,955,572812,952682,0384
Harris,3160,1272,138,67,738,572818,952940,0646
Harris,6986,582,292,132,859,572822,952952,0659
Harris,0,0,0,0,0,572829,956224,0136
Harris,2715,1106,78,46,472,572832,952362,0061
Harris,3353,506,189,107,941,572833,952555,0255
Harris,4686,537,195,295,792,572837,952436,0135
Harris,0,0,0,0,0,572841,954673,0032
Harris,1649,503,27,15,635,572842,952528,0228
Harris,2,0,0,0,0,572856,954094,0020
Harris,4014,978,364,85,1063,572892,952356,0055
Harris,5234,915,311,332,1219,572900,952658,0360
Harris,4059,259,122,150,420,572902,952809,0515
Harris,6103,1577,376,84,1005,572909,952307,0006
Harris,4628,392,222,111,873,572910,952862,0568
Harris,5026,995,200,338,898,572912,952741,0444
Harris,0,0,0,0,0,572915,956350,0351
Harris,4430,934,268,261,686,572931,953102,0823
Harris,4703,1858,121,79,1163,572943,952652,0354
Harris,19,0,0,0,0,572950,956596,0206
Harris,5662,704,301,405,1229,572958,952371,0070
Harris,6545,440,154,294,767,572973,952845,0551
Harris,6535,1371,337,144,1145,572982,952920,0626
Harris,225,99,5,3,43,572994,952671,0373
Harris,3471,423,144,241,928,573003,952476,0175
Harris,1,0,0,0,0,573007,956267,0225
Harris,6894,3198,320,173,1447,573015,952725,0428
Harris,1295,626,27,20,105,573017,953063,0777
Harris,23,0,0,0,0,573026,956597,0207
Harris,2,0,0,0,0,57332,,
Harris,2,0,0,0,0,57336,,
Harris,4,0,0,0,0,57386,,
Harris,4,0,0,0,0,57447,,
Harris,3724,1349,98,92,1031,574763,952931,0637
Harris,1470,587,12,10,358,574766,953069,0784
Harris,4647,884,327,102,1344,574783,952419,0118
Harris,5351,437,181,229,704,574784,952895,0601
Harris,2898,235,143,37,310,574786,952825,0531
Harris,0,0,0,0,0,574796,951976,0274
Harris,3271,808,231,85,564,574808,952377,0076
Harris,0,0,0,0,0,574814,956456,0015
Harris,1627,193,65,106,479,574828,952390,0089
Harris,2271,863,81,42,389,574840,952619,0320
Harris,1,0,0,0,0,574842,953144,0004
Harris,875,337,25,32,210,574852,952473,0172
Harris,865,342,3,8,201,574857,952703,0406
Harris,2750,759,169,88,542,574862,952344,0043
Harris,2841,1291,78,56,396,574869,952491,0190
Harris,5632,1638,241,312,1107,574874,953095,0813
Harris,0,0,0,0,0,574876,956328,0324
Harris,1,0,0,0,0,574879,954585,0037
Harris,4027,991,279,65,561,574893,952716,0419
Harris,2763,1071,41,38,848,574914,952753,0458
Harris,4789,2021,201,89,1332,574927,952755,0460
Harris,569,90,23,6,38,574947,952975,0685
Harris,2250,601,184,32,579,574980,952320,0019
Harris,0,0,0,0,0,57507,,
Harris,0,0,0,0,0,57508,,
Harris,2,0,0,0,0,57511,,
Harris,1,0,0,0,0,57512,,
Harris,1,0,0,0,0,57515,,
Harris,5097,1232,313,125,1591,576671,952340,0039
Harris,3084,352,122,229,820,576690,952515,0215
Harris,0,0,0,0,0,576691,956291,0254
Harris,4053,1977,51,75,1038,576692,952789,0494
Harris,6060,1047,208,271,849,576696,952917,0623
Harris,5493,1608,214,320,996,576698,952696,0398
Harris,7158,372,257,85,713,576710,952425,0124
Harris,1605,303,72,93,450,576715,952767,0472
Harris,6025,631,387,75,573,576719,952650,0352
Harris,6301,1720,325,344,1065,576726,952954,0661
Harris,2056,257,76,123,510,576733,952615,0316
Harris,863,340,12,14,177,576736,953132,0863
Harris,4415,1752,125,84,840,576744,952337,0036
Harris,2563,1027,55,44,769,576751,953013,0723
Harris,2580,141,100,32,370,576754,952993,0703
