county_name,reg_voters,white,latinx,aapi,black,native,missing,dnc_precinct_id,van_precinct_id,van_precinct_name
Montgomery,3706,804,1188,32,1072,0,701,563278,954558,0010
Montgomery,0,0,0,0,0,0,2,565028,956445,0003
Montgomery,0,1,0,0,0,0,0,565046,955812,3176
Montgomery,3240,2222,469,40,159,2,412,565049,954550,0002
Montgomery,6534,4632,687,147,426,2,829,565135,954583,0035
Montgomery,4825,3669,542,28,78,1,587,565139,954565,0017
Montgomery,2253,1583,208,45,207,0,280,565194,954621,0073
Montgomery,6386,5325,315,100,150,0,624,567069,954591,0043
Montgomery,375,327,7,0,0,0,62,567073,954553,0005
Montgomery,3,2,0,0,0,0,12,56889,,
Montgomery,6595,4644,398,148,293,0,1391,570757,954623,0075
Montgomery,0,1,0,0,0,0,0,572822,952952,0659
Montgomery,1,0,0,0,0,0,1,572950,956596,0206
Montgomery,3259,2587,97,76,23,2,603,572987,954606,0058
Montgomery,6505,4070,692,225,531,3,1351,572988,954632,0084
Montgomery,5,1,0,0,0,0,6,573026,956597,0207
Montgomery,4943,2967,517,89,202,0,1574,574879,954585,0037
Montgomery,4009,2912,270,138,124,0,702,576716,954593,0045
Montgomery,3727,2983,153,8,45,0,653,576723,954605,0057
Montgomery,1,1,0,0,0,0,3,576790,954086,0012
Montgomery,5899,4393,415,298,62,0,953,578608,954619,0071
Montgomery,5334,3980,580,57,196,1,635,582443,954601,0053
Montgomery,6666,5302,667,34,56,1,839,582529,954613,0065
Montgomery,0,2,0,0,0,0,0,586537,956866,0396
Montgomery,4565,3212,609,35,84,0,786,586553,954584,0036
Montgomery,3,4,0,0,0,0,10,58760,,
Montgomery,6473,4921,530,53,217,2,899,588437,954566,0018
Montgomery,1942,1485,197,10,16,0,281,588457,954631,0083
Montgomery,0,1,0,0,0,0,0,588487,949019,0206
Montgomery,23,5,1,0,0,0,24,588526,954097,0023
Montgomery,2400,1918,67,4,143,0,315,588558,954557,0009
Montgomery,4511,2140,657,35,685,1,1181,588623,954599,0051
Montgomery,5321,3579,801,46,133,0,950,594668,954600,0052
Montgomery,1,0,0,0,0,0,2,594730,956402,0440
Montgomery,3119,2009,263,67,118,0,789,594747,954552,0004
Montgomery,2941,1895,559,26,26,0,523,594784,954612,0064
Montgomery,4454,3583,217,138,83,1,554,594801,954581,0033
Montgomery,0,0,0,0,0,0,1,596578,956383,0410
Montgomery,3868,2455,594,18,90,0,857,596642,954574,0026
Montgomery,7,0,0,0,0,0,8,598465,952930,0636
Montgomery,6474,4918,387,341,90,1,966,600476,954626,0078
Montgomery,1,0,0,0,0,0,2,602269,954083,0009
Montgomery,6365,4947,367,39,187,2,1028,602333,954570,0022
Montgomery,4908,3492,415,364,117,0,657,602398,954554,0006
Montgomery,4245,3361,380,14,42,1,683,602422,954576,0028
Montgomery,6163,4894,343,107,118,0,877,602438,954563,0015
Montgomery,3,6,0,1,0,0,8,6047,,
Montgomery,4694,3758,142,14,294,0,582,606365,954567,0019
Montgomery,7484,5916,480,209,283,0,838,606369,954588,0040
Montgomery,6007,5041,342,86,124,0,562,606387,954624,0076
Montgomery,6401,4520,702,235,552,0,545,606426,954594,0046
Montgomery,3645,2607,139,131,37,1,855,608199,954596,0048
Montgomery,2,1,0,0,0,0,2,608336,956576,0104
Montgomery,3181,1499,842,17,253,0,669,608339,954568,0020
Montgomery,7576,5228,749,224,346,0,1384,610230,954630,0082
Montgomery,6561,5507,429,41,81,0,687,610330,954561,0013
Montgomery,3130,2202,222,67,131,0,647,620639,954627,0079
Montgomery,5357,3599,475,89,431,2,903,622648,954569,0021
Montgomery,0,0,0,0,0,0,1,622664,956410,0448
Montgomery,2695,2022,277,21,49,0,390,622714,954555,0007
Montgomery,6154,4725,354,300,87,0,976,633005,954609,0061
Montgomery,5236,3983,495,45,86,2,821,633024,954614,0066
Montgomery,4213,2895,370,55,410,0,573,633033,954572,0024
Montgomery,1,3,0,0,0,0,11,66616,,
Montgomery,1,7,0,0,0,0,10,68353,,
Montgomery,2,3,0,0,1,0,8,74026,,
Montgomery,2,1,0,0,0,0,12,74970,,
Montgomery,6,3,1,0,1,0,14,76924,,
Montgomery,3,12,1,0,0,0,12,79601,,
Montgomery,0,0,0,0,0,0,2,83895,,
Montgomery,0,1,0,0,0,0,5,90605,,
Montgomery,3,5,2,0,2,0,17,91625,,
Montgomery,2,7,0,0,0,0,14,92803,,
Montgomery,3190,2540,249,35,96,1,292,942287,1709990,0086
Montgomery,2,2,0,0,0,0,7,94850,,
Montgomery,4158,3176,357,178,294,0,177,993123,1818531,0087
Montgomery,4631,3368,523,208,409,1,133,993124,1818532,0088
Montgomery,5447,4654,405,88,118,2,198,993125,1818533,0089
Moore,215,49,6,1,0,0,272,,,
Moore,1,0,0,0,0,0,1,274137,,
Moore,1,4,1,0,0,0,13,325582,,
Moore,1,1,5,0,0,0,16,344301,,
Moore,5,2,3,0,0,0,15,371705,,
Moore,0,1,1,0,0,0,5,47328,,
Moore,2408,1497,485,32,38,1,500,484188,954635,0201
Moore,100,86,0,0,2,0,19,523519,954637,0203
Moore,2258,1474,411,8,14,0,536,537334,954636,0202
Moore,0,0,0,0,0,0,1,541431,955355,0202
Moore,0,0,0,0,0,0,4,54406,,
Moore,976,73,704,27,59,0,141,574801,954640,0402
Moore,1,0,0,0,0,0,1,574847,954218,0059
Moore,3717,1713,1267,40,37,0,803,578726,954634,0101
Moore,2,0,0,0,0,0,2,600366,955352,0101
Moore,0,1,0,0,0,0,0,606310,949757,0035
Moore,1532,931,333,1,5,2,331,608380,954639,0401
Moore,2822,1043,1167,55,46,1,620,610345,954638,0301
Moore,1,0,0,0,0,0,1,620600,953589,0021
Moore,2,7,0,0,0,0,9,75529,,
Moore,0,5,0,0,0,0,10,98486,,
Morris,78,15,0,0,0,0,97,,,
Morris,2,1,0,0,0,0,4,289198,,
Morris,0,2,0,0,0,0,9,289200,,
Morris,2,1,0,0,0,0,4,301484,,
Morris,1,1,0,0,0,0,1,301608,,
Morris,1,0,0,0,0,0,7,334125,,
Morris,4,1,0,0,1,0,14,336082,,
Morris,0,0,0,0,0,0,2,336318,,
Morris,3,2,0,0,0,0,6,338179,,
Morris,4,0,0,0,0,0,13,373645,,
Morris,3106,2018,68,7,370,1,769,541552,954648,0401
Morris,1538,1083,27,1,83,1,389,555192,954644,0202
Morris,2,1,0,0,0,0,1,555342,,
Morris,1797,1311,33,5,100,1,429,555508,954647,0303
Morris,1827,929,66,7,351,0,564,561203,954645,0203
Morris,1193,378,54,4,496,1,316,572897,954641,0101
Morris,4,0,0,0,0,0,4,574995,950127,0006
Morris,3,0,0,0,0,0,4,576765,950130,0009
Morris,715,273,19,1,221,5,221,586596,954642,0102
Morris,5,0,0,0,0,0,5,598549,956129,0006
Morris,2,0,0,0,0,0,2,608387,,
Morris,1007,628,25,0,206,0,171,633035,954643,0103
Morris,1863,960,35,2,378,1,586,633053,954646,0302
Morris,52,8,1,0,1,0,58,633199,954649,0402
Morris,0,0,0,0,0,0,1,73862,,
Motley,3,1,0,0,0,0,3,,,
Motley,7,6,0,0,0,0,2,1001425,1867226,9999
Motley,4,5,0,0,0,0,0,1072750,1991501,99999
Motley,0,0,0,0,0,0,1,175693,,
Motley,0,0,0,0,0,0,3,329837,,
Motley,345,261,4,2,2,0,98,511491,954650,0001
Motley,39,28,1,0,0,0,14,547238,954652,0003
Motley,245,170,22,0,2,0,61,555244,954655,0006
Motley,215,170,5,0,1,0,46,576757,954654,0005
Motley,316,231,11,0,0,1,84,578576,954653,0004
Motley,0,0,0,0,0,0,2,60080,,
Motley,126,98,6,0,4,0,21,633039,954651,0002
Nacogdoches,609,150,5,0,24,0,885,,,
Nacogdoches,3,2,1,0,0,0,0,1010075,1892686,9999
Nacogdoches,0,3,0,0,1,0,7,105643,,
Nacogdoches,2,1,0,0,0,0,6,119950,,
Nacogdoches,3,8,0,0,1,0,14,121200,,
Nacogdoches,1,1,1,0,0,0,8,148927,,
Nacogdoches,95,11,1,0,3,0,128,307843,,
Nacogdoches,3,3,0,0,1,0,7,311472,,
Nacogdoches,1,0,0,0,0,0,2,313414,,
Nacogdoches,1,0,0,0,0,0,1,315761,,
Nacogdoches,2,4,0,0,0,0,3,325634,,
Nacogdoches,2,5,0,0,0,0,3,330053,,
Nacogdoches,1,1,0,0,0,0,3,331985,,
Nacogdoches,2,1,0,0,0,0,12,332035,,
Nacogdoches,1,4,1,0,0,0,2,333889,,
Nacogdoches,1,0,0,0,0,0,1,333951,,
Nacogdoches,9,3,0,0,0,0,13,334132,,
Nacogdoches,0,2,0,0,0,0,1,336145,,
Nacogdoches,1,3,0,0,0,0,3,338244,,
Nacogdoches,2,2,0,0,1,0,6,342241,,
Nacogdoches,1,0,0,0,0,0,7,350133,,
Nacogdoches,1,4,1,0,0,0,8,358049,,
Nacogdoches,0,0,0,0,0,0,4,358095,,
Nacogdoches,0,3,0,0,0,0,3,360415,,
Nacogdoches,975,410,62,5,285,0,330,484070,954671,0030
Nacogdoches,1045,516,36,14,150,0,506,495973,954661,0017
Nacogdoches,691,193,8,3,105,0,656,495986,954675,0034
Nacogdoches,2607,1723,282,6,128,0,579,507665,954663,0021
Nacogdoches,608,300,24,1,51,0,281,511535,954665,0023
Nacogdoches,3626,2847,147,17,270,1,405,515595,954658,0014
Nacogdoches,2146,194,60,0,1339,0,640,517573,954669,0027
Nacogdoches,1530,760,107,8,336,0,407,525543,954676,0041
Nacogdoches,2346,1884,91,1,82,0,340,533510,954679,0044
Nacogdoches,6612,4764,230,103,616,0,1221,541440,954674,0033
Nacogdoches,121,16,0,0,2,0,146,541489,954683,0049
Nacogdoches,0,0,0,0,0,0,1,541553,956403,0441
Nacogdoches,6,0,0,0,0,0,11,547250,954670,0028
Nacogdoches,1742,1425,45,7,52,0,269,549211,954657,0013
Nacogdoches,1334,1079,7,0,4,0,286,555193,954681,0047
Nacogdoches,1849,723,129,4,729,0,340,555310,954666,0024
Nacogdoches,130,14,0,0,0,0,144,555516,954682,0048
Nacogdoches,1855,1257,116,5,125,1,459,563328,954678,0043
Nacogdoches,138,80,9,1,17,0,34,566964,954667,0025
Nacogdoches,3,0,0,0,0,0,3,566978,955237,0317
Nacogdoches,2286,1653,50,3,170,0,468,567048,954659,0015
Nacogdoches,980,509,86,11,169,1,288,570801,954672,0031
Nacogdoches,1,0,0,0,0,0,1,572796,955244,0418
Nacogdoches,5711,2941,441,77,991,2,1693,572841,954673,0032
Nacogdoches,0,0,0,0,2,0,1,57446,,
Nacogdoches,1,0,0,0,0,0,2,576725,954070,0010
Nacogdoches,1304,978,38,2,66,0,251,578623,954680,0046
Nacogdoches,353,120,7,1,40,0,233,578691,954664,0022
Nacogdoches,246,23,0,0,1,0,278,588530,954662,0018
Nacogdoches,8,3,0,0,0,0,10,588600,955055,0020
Nacogdoches,321,26,1,0,0,0,378,594633,954656,0011
Nacogdoches,2513,1248,587,8,182,0,595,602282,954677,0042
Nacogdoches,4579,2167,683,42,1016,3,778,602430,954668,0026
Nacogdoches,3286,2612,86,35,97,1,637,633048,954660,0016
Nacogdoches,0,0,0,0,0,0,4,73217,,
Nacogdoches,3,11,0,0,0,0,10,74935,,
Nacogdoches,0,5,0,0,0,0,12,81099,,
Nacogdoches,0,5,1,0,1,0,7,82788,,
Nacogdoches,1,1,0,0,0,0,1,86065,,
Nacogdoches,1,5,0,0,0,0,2,87446,,
Nacogdoches,0,2,0,0,0,0,4,90199,,
Nacogdoches,2395,2027,68,9,81,1,218,942288,1709991,0012
Nacogdoches,1003,879,22,4,31,0,73,942289,1709992,0045
Nacogdoches,2,7,0,0,2,0,14,97223,,
Nacogdoches,6,4,1,0,2,0,29,99444,,
Navarro,594,150,7,3,13,0,717,,,
Navarro,2,3,0,0,1,0,10,105645,,
Navarro,29,19,7,0,3,0,0,1078767,1888247,99999
Navarro,0,3,0,0,1,0,4,108784,,
Navarro,0,0,0,0,0,0,2,119122,,
Navarro,0,0,0,0,0,0,2,121174,,
Navarro,0,3,0,0,0,0,3,125577,,
Navarro,3,5,0,0,4,0,5,126790,,
Navarro,0,0,0,0,0,0,2,126795,,
Navarro,2,3,0,0,2,0,12,311552,,
Navarro,2,8,1,0,1,0,9,311656,,
Navarro,2,4,0,0,0,0,4,315789,,
Navarro,3,5,1,0,0,0,11,317804,,
Navarro,0,3,0,0,0,0,4,323866,,
Navarro,4,1,0,0,0,0,14,332033,,
Navarro,0,3,0,0,0,0,3,334143,,
Navarro,0,1,0,0,1,0,2,336336,,
Navarro,0,1,0,0,0,0,6,341930,,
Navarro,2,2,0,0,0,0,5,349903,,
Navarro,0,1,0,0,0,0,3,358214,,
Navarro,1,1,0,0,0,0,4,371365,,
Navarro,1,5,0,0,0,0,8,371576,,
Navarro,0,1,0,0,0,0,1,371585,,
Navarro,4,0,0,0,2,0,11,379231,,
Navarro,0,1,0,0,0,0,1,37960,,
Navarro,1,0,0,0,0,0,1,4044,,
Navarro,32,8,0,0,0,0,41,491934,954699,0207
Navarro,3112,2020,120,13,501,1,557,491935,954695,0203
Navarro,694,318,84,6,59,0,307,491953,954703,0301
Navarro,1422,376,120,9,629,0,308,523540,954692,0200
Navarro,452,296,31,3,48,0,84,533561,954696,0204
Navarro,58,2,1,0,1,0,74,533607,954700,0208
Navarro,0,1,0,0,0,0,0,537288,954061,0001
Navarro,417,293,52,2,6,0,76,541375,954687,0105
Navarro,3,0,0,0,0,0,3,541543,951909,0006
Navarro,1223,979,59,1,5,0,225,541577,954715,0405
Navarro,1417,349,485,11,306,0,296,543491,954694,0202
Navarro,598,470,58,1,9,0,81,543526,954690,0108
Navarro,1677,1200,146,1,48,0,350,547193,954714,0404
Navarro,392,304,28,2,5,0,68,549200,954707,0306
Navarro,728,492,78,3,11,1,160,551137,954708,0307
Navarro,3754,1913,604,32,503,2,809,553224,954702,0300
Navarro,1034,675,134,8,60,0,217,555483,954686,0104
Navarro,0,0,0,0,0,0,1,56111,,
Navarro,1332,163,24,0,865,0,319,567117,954693,0201
Navarro,1740,1285,53,5,76,0,393,570770,954704,0303
Navarro,489,427,6,1,3,0,78,572901,954709,0308
Navarro,1,0,0,0,0,0,1,572986,951477,0131
Navarro,2793,1981,138,9,199,0,540,574769,954712,0402
Navarro,111,17,0,0,3,0,129,574815,954701,0209
Navarro,335,290,14,1,0,0,39,576747,954716,0406
Navarro,2457,1714,149,27,184,1,492,576777,954685,0103
Navarro,1,0,0,0,0,0,6,57791,,
Navarro,2788,1562,378,20,386,0,532,578754,954684,0101
Navarro,0,1,0,0,0,0,6,58120,,
Navarro,880,678,64,8,11,0,152,582605,954698,0206
Navarro,1725,1108,317,3,63,0,317,586560,954689,0107
Navarro,836,411,130,4,107,0,274,594745,954711,0401
Navarro,0,1,0,0,0,0,0,596575,953258,2gbn
Navarro,1,0,0,0,1,0,1,596690,951918,0015
Navarro,2307,1622,107,18,130,0,545,598503,954710,0400
Navarro,35,10,0,0,0,0,42,600340,954717,400a
Navarro,0,0,0,0,0,0,1,602366,951470,0124
Navarro,0,2,0,0,0,0,0,602407,953249,02ps
Navarro,1683,1455,56,4,27,0,191,602448,954697,0205
Navarro,891,754,29,2,7,0,127,606394,954705,0304
Navarro,0,0,0,0,0,0,2,60770,,
Navarro,809,584,64,6,23,0,157,610206,954706,0305
Navarro,1,2,0,0,0,0,8,61879,,
Navarro,0,1,0,0,0,0,0,620692,956266,0224
Navarro,1952,1588,54,2,16,1,361,620780,954713,0403
Navarro,565,386,68,3,16,0,112,633165,954691,0109
Navarro,0,0,0,0,0,0,2,633176,955978,4125
Navarro,794,493,156,0,28,0,152,633178,954688,0106
Navarro,0,3,0,0,0,0,1,80503,,
Navarro,1,6,1,0,0,0,13,94199,,
Navarro,0,0,0,0,0,0,1,99468,,
Newton,18,6,1,0,0,0,26,,,
Newton,26,19,1,0,6,0,0,1001426,1888248,9999
Newton,1,1,0,0,0,0,0,1072765,1991521,99999
Newton,0,0,0,0,0,0,1,289392,,
Newton,0,4,0,0,0,0,1,289573,,
Newton,0,0,0,0,0,0,1,313450,,
Newton,1,0,0,0,0,0,1,329786,,
Newton,2,0,0,0,1,0,2,338105,,
Newton,0,0,0,0,0,0,1,342031,,
Newton,0,3,1,0,0,0,1,350136,,
Newton,1,3,0,0,0,0,3,362339,,
Newton,2,1,0,0,0,0,5,379495,,
Newton,444,378,10,0,2,0,65,484121,954738,0021
Newton,1249,1050,19,0,8,0,197,491915,954730,0013
Newton,556,243,3,0,255,1,57,495984,954739,0022
Newton,589,386,3,0,124,1,84,523461,954732,0015
Newton,899,764,9,0,7,0,137,533372,954728,0011
Newton,235,139,0,1,74,0,23,537301,954721,0004
Newton,359,223,3,0,89,0,49,543561,954726,0009
Newton,488,432,8,0,0,0,70,555529,954727,0010
Newton,0,0,0,0,0,0,1,56102,,
Newton,481,207,3,1,216,0,65,563253,954731,0014
Newton,1,0,0,0,0,0,1,570771,953627,0010
Newton,1387,932,18,0,237,2,230,572805,954718,0001
Newton,1233,496,13,0,553,2,192,572971,954723,0006
Newton,0,1,0,0,0,0,0,57335,,
Newton,443,312,7,0,67,3,58,574907,954719,0002
Newton,441,320,1,3,70,0,58,576680,954733,0016
Newton,568,354,5,0,142,0,81,586660,954725,0008
Newton,297,227,1,0,22,0,54,588583,954729,0012
Newton,389,288,9,3,36,1,58,606402,954735,0018
Newton,137,32,0,0,82,1,27,608343,954734,0017
Newton,844,723,3,1,19,2,112,610338,954720,0003
Newton,305,244,3,0,19,0,41,610384,954736,0019
Newton,651,547,4,0,7,0,111,620628,954722,0005
Newton,287,39,2,0,217,0,33,622624,954737,0020
Newton,377,211,4,0,101,1,65,622689,954724,0007
Nolan,225,45,3,0,1,0,273,,,
Nolan,2,1,1,0,0,0,10,100659,,
Nolan,0,1,0,0,0,0,1,136024,,
Nolan,0,1,0,0,0,0,1,301436,,
Nolan,0,0,0,0,0,0,2,313697,,
Nolan,0,1,0,0,0,0,3,325892,,
Nolan,1,2,0,0,0,0,2,330055,,
Nolan,1,0,0,0,0,0,1,331807,,
Nolan,0,0,0,0,0,0,8,332034,,
Nolan,1,0,0,0,0,0,3,491947,956088,0207
Nolan,19,5,0,0,0,0,23,495918,954752,0013
Nolan,59,21,0,0,0,0,66,525502,954753,0014
Nolan,1,0,0,0,0,0,1,533359,950227,0002
Nolan,16,2,0,0,0,0,20,533388,954751,0012
Nolan,2,0,0,0,0,0,3,541474,951746,0018
Nolan,206,176,5,0,0,0,38,543354,954747,0008
Nolan,0,2,0,0,0,0,5,55271,,
Nolan,1,1,0,0,0,0,2,561253,951745,0017
Nolan,404,326,10,0,0,0,88,563198,954746,0007
Nolan,1487,1108,124,2,21,0,320,563309,954741,0002
Nolan,2594,1081,818,12,156,3,612,565113,954743,0004
Nolan,2070,1541,171,4,25,0,415,572884,954748,0009
Nolan,0,2,0,0,0,0,2,57762,,
Nolan,2652,1499,536,5,115,0,586,596701,954742,0003
Nolan,1487,922,317,0,11,2,301,598593,954745,0006
Nolan,7,3,0,0,0,0,8,600341,954750,0011
Nolan,217,169,8,0,0,0,50,610182,954744,0005
Nolan,1549,980,248,4,27,1,371,610250,954740,0001
Nolan,5,0,3,0,0,0,13,76955,,
Nolan,0,1,0,0,0,0,1,93776,,
Nueces,4951,760,215,10,51,0,6206,,,
Nueces,1,0,1,0,0,0,0,1001427,1867227,9999
Nueces,0,2,0,0,0,0,1,100304,,
Nueces,0,0,0,0,0,0,1,105850,,
Nueces,0,0,1,0,2,0,5,105972,,
Nueces,0,0,0,0,0,0,1,106712,,
Nueces,1,1,0,0,0,0,4,107070,,
Nueces,37,25,12,0,0,0,0,1072814,1991504,99999
Nueces,1,0,0,0,0,0,3,107968,,
Nueces,1,0,0,0,0,0,3,110902,,
Nueces,1,2,1,0,0,0,18,114280,,
Nueces,0,1,0,0,0,0,2,120830,,
Nueces,1,2,1,0,0,0,5,120960,,
Nueces,4,0,1,0,0,0,7,123097,,
Nueces,0,0,0,0,0,0,3,129805,,
Nueces,0,1,1,0,0,0,18,140363,,
Nueces,1,1,0,0,1,0,4,146875,,
Nueces,0,0,0,0,0,0,1,153251,,
Nueces,1,0,0,0,0,0,7,163262,,
Nueces,1,3,1,0,2,0,10,165341,,
Nueces,3,4,0,0,0,0,13,165611,,
Nueces,1,0,0,0,0,0,5,165613,,
Nueces,2,0,1,0,0,0,9,1828,,
Nueces,0,0,1,0,0,0,1,289336,,
Nueces,3,2,0,0,0,0,9,289541,,
Nueces,0,0,0,0,0,0,2,297276,,
Nueces,1,0,1,0,0,0,4,297424,,
Nueces,6,3,2,0,1,0,18,297476,,
Nueces,1,0,0,0,0,0,2,297497,,
Nueces,1,6,0,0,0,0,8,301553,,
Nueces,3,9,4,0,2,0,24,301575,,
Nueces,1,1,0,0,0,0,1,301650,,
Nueces,0,0,1,0,0,0,1,311375,,
Nueces,1,0,0,0,0,0,5,311428,,
Nueces,1,0,1,0,0,0,9,311547,,
Nueces,2,1,1,0,0,0,7,311564,,
Nueces,6,5,2,0,0,0,25,311613,,
Nueces,0,1,5,0,0,0,1,311652,,
Nueces,3,2,0,0,0,0,9,313665,,
Nueces,3,1,3,0,0,0,9,315408,,
Nueces,0,1,1,0,0,0,2,317810,,
Nueces,1,3,1,1,0,0,9,323505,,
Nueces,0,0,0,0,0,0,2,323668,,
Nueces,4,1,1,0,0,0,19,323821,,
Nueces,2,0,1,1,0,0,6,323897,,
Nueces,3,8,1,0,0,0,10,325561,,
Nueces,1,0,1,0,0,0,5,325619,,
Nueces,7,21,1,0,1,0,49,325759,,
Nueces,1,6,1,0,0,0,6,325782,,
Nueces,0,0,0,0,0,0,1,329798,,
Nueces,5,9,2,1,0,0,24,329844,,
Nueces,1,0,0,0,0,0,6,329861,,
Nueces,3,5,4,0,0,0,14,329925,,
Nueces,1,0,0,0,0,0,5,331950,,
Nueces,2,9,0,0,0,0,17,331965,,
Nueces,5,0,0,0,0,0,7,331971,,
Nueces,0,4,0,0,0,0,2,331984,,
Nueces,3,0,0,0,0,0,7,333990,,
Nueces,0,3,0,0,0,0,8,334048,,
Nueces,0,0,0,0,0,0,1,336055,,
Nueces,0,2,0,0,0,0,6,336220,,
Nueces,0,0,2,0,0,0,5,338247,,
Nueces,0,0,2,0,0,0,6,341856,,
Nueces,0,1,1,0,0,0,3,341991,,
Nueces,1,2,0,0,1,0,7,342128,,
Nueces,3,8,3,1,1,0,30,342180,,
Nueces,1,3,1,0,0,0,11,344053,,
Nueces,0,1,1,0,0,0,5,344085,,
Nueces,6,3,2,0,0,0,15,344116,,
Nueces,0,0,1,0,0,0,6,344290,,
Nueces,1,2,1,0,0,0,11,346244,,
Nueces,2,2,1,1,0,0,10,349920,,
Nueces,3,6,4,0,2,0,22,350011,,
Nueces,2,4,2,0,0,0,4,350154,,
Nueces,0,0,0,0,1,0,6,353781,,
Nueces,0,0,1,0,0,0,7,353816,,
Nueces,0,1,3,0,0,0,1,354059,,
Nueces,4,1,0,0,0,0,8,355806,,
Nueces,0,0,1,0,0,0,4,355879,,
Nueces,0,0,1,0,1,0,3,355972,,
Nueces,1,0,3,0,0,0,3,358167,,
Nueces,4,9,0,0,0,0,19,360244,,
Nueces,5,4,2,0,0,0,15,360321,,
Nueces,0,0,1,0,0,0,0,362214,,
Nueces,4,1,5,0,0,0,11,371367,,
Nueces,0,0,1,0,0,0,4,371578,,
Nueces,2,1,0,0,0,0,5,373556,,
Nueces,1,0,1,0,0,0,1,373754,,
Nueces,0,5,1,0,0,0,8,379235,,
Nueces,0,4,1,0,1,0,10,379238,,
Nueces,0,0,1,0,0,0,5,379402,,
Nueces,0,3,1,0,0,0,4,379463,,
Nueces,0,0,0,0,0,0,5,38262,,
Nueces,2,3,0,0,0,0,8,38802,,
Nueces,0,1,0,0,0,0,0,394551,,
Nueces,1,2,2,0,1,0,11,45861,,
Nueces,3122,1152,1348,38,95,1,598,484123,954841,0088
Nueces,2204,687,1012,11,46,0,518,484144,954819,0066
Nueces,1437,877,353,3,10,0,236,491987,954763,0010
Nueces,868,389,401,20,9,0,75,492012,954769,0016
Nueces,2649,1277,951,11,28,0,506,495907,954876,0123
Nueces,2598,541,1529,8,68,0,516,507678,954822,0069
Nueces,4123,1678,1810,8,47,0,706,511481,954854,0101
Nueces,3060,1364,1305,12,57,2,390,511484,954856,0103
Nueces,1530,34,1183,1,4,0,330,511502,954766,0013
Nueces,5862,4467,393,78,45,0,1078,511527,954834,0081
Nueces,2817,1114,1143,18,81,0,546,511560,954865,0112
Nueces,1182,153,816,1,23,0,224,515554,954849,0096
Nueces,884,96,230,2,258,0,339,517559,954791,0038
Nueces,1822,62,1369,0,4,0,428,517581,954858,0105
Nueces,1242,79,681,1,186,0,316,517606,954814,0061
Nueces,1056,185,675,0,28,0,198,517630,954810,0057
Nueces,271,193,44,2,4,0,32,525527,954781,0028
Nueces,5638,2986,1560,371,149,0,793,531413,954779,0026
Nueces,6056,2906,2140,205,222,1,744,531414,954761,0008
Nueces,0,1,0,0,0,0,0,531458,949770,0048
Nueces,1027,341,381,8,31,0,308,533435,954792,0039
Nueces,3678,1634,1267,34,68,0,807,533476,954755,0002
Nueces,4711,2963,912,88,121,0,747,533588,954875,0122
Nueces,3827,738,2408,35,177,0,576,533616,954773,0020
Nueces,0,0,0,0,0,0,1,533620,954452,0014
Nueces,594,59,163,0,142,0,261,533629,954783,0030
Nueces,6891,3123,2602,226,283,0,860,533641,954878,0125
Nueces,1063,197,555,13,24,0,307,533647,954835,0082
Nueces,2188,449,1300,4,59,0,416,539407,954825,0072
Nueces,834,499,203,6,4,0,159,539419,954839,0086
Nueces,1115,120,683,4,67,0,264,539425,954760,0007
Nueces,1134,184,733,0,13,0,224,541394,954848,0095
Nueces,1316,848,155,12,9,0,384,541444,954817,0064
Nueces,1,0,0,0,0,0,2,541576,953904,0107
Nueces,5171,2806,826,74,201,1,1445,543438,954771,0018
Nueces,3288,778,1786,45,194,0,565,549196,954757,0004
Nueces,453,23,312,0,10,0,112,549255,954830,0077
Nueces,1579,209,934,2,168,0,303,551138,954832,0079
Nueces,2842,1006,1251,6,57,0,604,551158,954847,0094
Nueces,763,154,433,1,12,0,178,553196,954787,0034
Nueces,1136,392,522,7,27,0,215,555140,954843,0090
Nueces,2430,147,1532,6,260,0,529,555153,954851,0098
Nueces,3849,892,2024,46,159,1,854,555180,954823,0070
Nueces,1928,581,953,13,54,0,382,555184,954801,0048
Nueces,4262,1890,1551,70,113,0,795,555204,954877,0124
Nueces,1,0,0,0,0,0,2,555314,956211,0111
Nueces,0,0,0,0,0,0,1,555344,955298,0022
Nueces,830,95,439,1,44,0,273,555426,954800,0047
Nueces,4851,3738,142,25,11,0,1194,555490,954772,0019
Nueces,944,118,643,4,33,0,182,559108,954867,0114
Nueces,5439,1982,2453,84,218,1,883,559197,954869,0116
Nueces,944,115,614,2,17,0,214,561201,954784,0031
Nueces,3819,2202,1364,122,127,0,16,561229,954879,0126
Nueces,783,282,312,1,27,0,197,561238,954803,0050
Nueces,4220,1438,1878,67,162,0,811,561335,954770,0017
Nueces,5476,3210,1636,56,47,0,808,563131,954860,0107
Nueces,2800,1861,543,10,14,0,482,563180,954776,0023
Nueces,3088,864,1460,24,147,0,680,563291,954804,0051
Nueces,1346,355,734,3,24,0,269,565133,954768,0015
Nueces,3149,1976,605,36,39,0,625,565177,954816,0063
Nueces,855,69,692,2,2,0,104,566937,954861,0108
Nueces,844,108,556,3,17,0,176,567000,954852,0099
Nueces,2281,267,1592,1,47,0,416,567016,954824,0071
Nueces,1586,158,1081,3,37,0,347,567103,954850,0097
Nueces,1432,267,895,1,21,0,287,570762,954821,0068
Nueces,1396,87,1040,0,10,0,283,570787,954808,0055
Nueces,828,239,485,1,1,0,138,570807,954764,0011
